,item,price,url
485,Black & Decker 7980 Electric Drill Bit Sharpener,$55,https://toronto.craigslist.org/mss/tls/d/black-decker-7980-electric-drill-bit/6784755681.html
486,Rotring Profile Drafting Board 11 x 17,$85,https://toronto.craigslist.org/tor/tls/d/rotring-profile-drafting-board-11-17/6784680751.html
487,Staedtler Compass and Protractor Set,$20,https://toronto.craigslist.org/tor/tls/d/north-york-staedtler-compass-and/6784658992.html
488,Brand New N95 Dust Mask 3pc/Ear Muff,$5,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-n95-dust-mask-3pc/6784591579.html
489,Hand Truck/Furniture Dolly,$50,https://toronto.craigslist.org/tor/tld/d/north-york-hand-truck-furniture-dolly/6784591958.html
490,"Brand New 6"" Benchtop Jointer With Helical Cutterhead",$396,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-6-benchtop-jointer/6784587259.html
491,"New 4"" X 36"" Wood Sanding Belt",$7,https://toronto.craigslist.org/tor/tld/d/north-york-new-4-36-wood-sanding-belt/6784587578.html
492,"BRAND NEW 72"" ALUMINUM BAR CLAMP",$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-72-aluminum-bar/6784574300.html
493,"Lenox ""BIG DADDY"" hole saw kit.  Model number(308042000G)",$250,https://toronto.craigslist.org/tor/tls/d/toronto-lenox-big-daddy-hole-saw-kit/6784285236.html
494,"MilwaukeM18 FUEL Metal Cutting Saw (2782-20) ""You can add battery kit""",$180,https://toronto.craigslist.org/tor/tls/d/toronto-milwaukem18-fuel-metal-cutting/6784284541.html
495,"Milwaukee M18 FUEL 1/2"" DRILL/DRIVER BRUSHLESS-ONE-KEY (TOOL ONLY)",$150,https://toronto.craigslist.org/tor/tls/d/toronto-milwaukee-m18-fuel-1-2-drill/6784283612.html
496,Milwaukee M18 FUEL 1/2 Inch Hammer Drill/Driver  ONE-KEY 2706-20,$250,https://toronto.craigslist.org/tor/tls/d/toronto-milwaukee-m18-fuel-1-2-inch/6784281873.html
497,drill bits $ 10.00,$10,https://toronto.craigslist.org/tor/tls/d/drill-bits-1000/6784237578.html
498,drill,$30,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6784004953.html
499,"Small Parts Storage Bin(s) Unit, 18.5 x 15 x 7.5 inches, handle on top",$0.00,https://toronto.craigslist.org/tor/tls/d/small-parts-storage-bins-unitinches/6763431028.html
500,Dual Scale Torque Wrench,$35,https://toronto.craigslist.org/tor/tls/d/north-york-dual-scale-torque-wrench/6783994771.html
501,plyers and tape measure,$40,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6783978268.html
502,chisels,$60,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6783897014.html
503,Brand New Pressure Washer Gun Kit 4000 psi,$90,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-pressure-washer/6783815650.html
504,"Brand New 3/8"" Close Quarter Drill",$80,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-3-8-close-quarter/6783809700.html
505,"Brand New 3"" Mini Grinder Bench W/Flex Shaft",$80,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-3-mini-grinder/6783809048.html
506,Brand New Engine Cleaning Gun with 4' Suction Hose,$15,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-engine-cleaning/6783809367.html
507,"Brand New 8"" Bench Drill Press",$100,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-8-bench-drill-press/6783805893.html
508,"BRAND NEW 2PC 5-11 TO 5/6"" DRILL SHANK ADAPTER",$5,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-2pc-5-11-to-5-6/6783806471.html
509,"Car wheel's security luck, like new, comes with one key - $10",$10,https://toronto.craigslist.org/tor/tls/d/etobicoke-car-wheels-security-luck-like/6763264464.html
510,Dewalt 20v pipe crimping tool,$3300,https://toronto.craigslist.org/tor/tls/d/mississauga-dewalt-20v-pipe-crimping/6783573477.html
511,Table saw and saw blade / air compressor / power pressure hose,$38,https://toronto.craigslist.org/yrk/tls/d/thornhill-table-saw-and-saw-blade-air/6783563245.html
512,Machine shop tool,$35,https://toronto.craigslist.org/yrk/tls/d/thornhill-machine-shop-tool/6783552504.html
513,Bearing,$3,https://toronto.craigslist.org/yrk/tls/d/north-york-bearing/6783523992.html
514,Garden tools,$10,https://toronto.craigslist.org/tor/grd/d/thornhill-garden-tools/6783524529.html
515,24 dcv motor,$25,https://toronto.craigslist.org/yrk/tls/d/thornhill-24-dcv-motor/6783521329.html
516,"Radiator tester, valve spring compression",$55,https://toronto.craigslist.org/tor/tls/d/thornhill-radiator-tester-valve-spring/6783516302.html
517,Titan Roofing Kit,$350,https://toronto.craigslist.org/tor/tls/d/toronto-titan-roofing-kit/6783511664.html
518,Maxiscan,$30,https://toronto.craigslist.org/yrk/tls/d/thornhill-maxiscan/6783509520.html
519,ladder and fan,$15,https://toronto.craigslist.org/tor/tls/d/thornhill-ladder-and-fan/6783498580.html
520,Transformer step up and down,$40,https://toronto.craigslist.org/yrk/tls/d/thornhill-transformer-step-up-and-down/6783491459.html
521,20 Foot Aluminum Ladder,$100,https://toronto.craigslist.org/tor/tls/d/etobicoke-20-foot-aluminum-ladder/6783487535.html
522,Delta table saw fence,$25,https://toronto.craigslist.org/yrk/tls/d/thornhill-delta-table-saw-fence/6783487310.html
523,Dual saw,$20,https://toronto.craigslist.org/yrk/tls/d/thornhill-dual-saw/6783473688.html
524,chisels,$60,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6783469844.html
525,Saw blades,$1,https://toronto.craigslist.org/tor/tls/d/thornhill-saw-blades/6783434920.html
526,"Car ramp, roller stand,",$35,https://toronto.craigslist.org/yrk/tls/d/thornhill-car-ramp-roller-stand/6783427589.html
527,Lufkin Measuring Tape - NEW - 3 Inch Diameter,$60,https://toronto.craigslist.org/mss/tls/d/mississauga-lufkin-measuring-tape-new-3/6783407094.html
528,Lufkin Measuring Tape - White Clad - NEW,$125,https://toronto.craigslist.org/mss/tls/d/mississauga-lufkin-measuring-tape-white/6783407271.html
529,Lufkin Measuring Tape - NEW - 4 Inch Diameter,$75,https://toronto.craigslist.org/mss/tls/d/mississauga-lufkin-measuring-tape-new-4/6783406891.html
530,Tire Branders - Elrick & Everhot,$220,https://toronto.craigslist.org/mss/tls/d/mississauga-tire-branders-elrick-everhot/6783404251.html
531,Impact Wrench - CP- 7782-6,$420,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-cp/6783402654.html
532,Fluorescent Work Light,$30,https://toronto.craigslist.org/mss/tls/d/mississauga-fluorescent-work-light/6783392933.html
533,Impact Wrench - CP Turbo 7750,$175,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-cp-turbo-7750/6783393362.html
534,Impact Wrench - Campbell Hausfeld,$120,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-campbell/6783393656.html
535,Impact Wrench - IR-285B,$380,https://toronto.craigslist.org/mss/tls/d/mississauga-impact-wrench-ir-285b/6783393960.html
536,"DRILL - UP-5547 Reversible Drill 3/8"" 1800 R.P.M.",$120,https://toronto.craigslist.org/mss/tls/d/drill-up-5547-reversible-drillrpm/6783392700.html
537,Tile cutter,$35,https://toronto.craigslist.org/yrk/tls/d/thornhill-tile-cutter/6783387540.html
538,plyers and tape measure,$40,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6783381318.html
539,Multi-function Wood Carving Grinding Polishing Head Tools Kit,$45,https://toronto.craigslist.org/mss/tls/d/mississauga-multi-function-wood-carving/6783281516.html
540,chisels,$60,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6783083565.html
541,Dual Scale Torque Wrench,$35,https://toronto.craigslist.org/tor/tls/d/north-york-dual-scale-torque-wrench/6783079128.html
542,Staple gun kit - ARROW,$30,https://toronto.craigslist.org/tor/tls/d/staple-gun-kit-arrow/6783072926.html
543,"45 pc, socket & bit set $ 25.00",$25,https://toronto.craigslist.org/tor/tls/d/45-pc-socket-bit-set-2500/6782894018.html
544,Tool box + tools,$10,https://toronto.craigslist.org/tor/tls/d/toronto-tool-box-tools/6764738886.html
545,Estate sale truck and car mechanic tools & accessories Toronto,$0.00,https://toronto.craigslist.org/tor/tls/d/east-york-estate-sale-truck-and-car/6764079607.html
546,"Pinball machine""Apollo by Williams""",$1500,https://toronto.craigslist.org/yrk/tls/d/newmarket-pinball-machineapollo-by/6782605701.html
547,Wings for straight blade snow plow,$400,https://toronto.craigslist.org/bra/tls/d/brampton-wings-for-straight-blade-snow/6782602339.html
548,Snow plow controller,$325,https://toronto.craigslist.org/bra/tls/d/brampton-snow-plow-controller/6782596046.html
549,Snow X 8500 Controller,$550,https://toronto.craigslist.org/bra/tls/d/brampton-snow-8500-controller/6782595734.html
550,Roughing Cutter End Mills,$0.00,https://toronto.craigslist.org/yrk/tls/d/newmarket-roughing-cutter-end-mills/6762451781.html
551,Steel Straight Edge,$45,https://toronto.craigslist.org/yrk/tls/d/newmarket-steel-straight-edge/6762452122.html
552,Spreader,$2400,https://toronto.craigslist.org/bra/tls/d/brampton-spreader/6782584902.html
553,"Brand New 3 1/4 HP Variable Speed Plunge Router/13""X 18"" ROUTER TABLE",$120,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newhp-variable-speed/6782570885.html
554,Brand New Air Framing Nailer,$130,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-air-framing-nailer/6782560628.html
555,"10"" DRILL PRESS WITH DUAL LASER",$180,https://toronto.craigslist.org/tor/tld/d/north-york-10-drill-press-with-dual/6782560914.html
556,"Brand New 72"" X 80"" Moving Blankets",$14,https://toronto.craigslist.org/tor/tld/d/north-york-brand-newmoving-blankets/6782561160.html
557,Brand New Adjustable Roller Stand,$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-adjustable-roller/6782560055.html
558,"BRAND NEW 9PC L SHAPE TAMPER STAR BIT,WRENCH",$7,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-9pc-shape-tamper/6782560319.html
559,Snap On Wrenches,$40,https://toronto.craigslist.org/yrk/tls/d/richmond-hill-snap-on-wrenches/6782353855.html
560,Snap On Stubby,$15,https://toronto.craigslist.org/yrk/tls/d/richmond-hill-snap-on-stubby/6782352553.html
561,Snap On Air Saw Blades,$95,https://toronto.craigslist.org/yrk/tls/d/richmond-hill-snap-on-air-saw-blades/6782351217.html
562,Snap on 3/4 socket wrench fho 24 $40.00,$30,https://toronto.craigslist.org/drh/tls/d/oshawa-snap-on-3-4-socket-wrench-fho/6782260194.html
563,"Snap-on 1"" Wrench OEX-40",$60,https://toronto.craigslist.org/drh/tls/d/oshawa-snap-on-1-wrench-oex-40/6782260655.html
564,Ultra Pro metric wrench set 10 to 18 mm BRAN NEW,$75,https://toronto.craigslist.org/drh/tls/d/oshawa-ultra-pro-metric-wrench-set-10/6782261105.html
565,Snap on ratchet f-710b $40.00,$40,https://toronto.craigslist.org/drh/tls/d/oshawa-snap-on-ratchet-710b-4000/6782259273.html
566,snap on bubbel flaring Sets,$120,https://toronto.craigslist.org/drh/tls/d/oshawa-snap-on-bubbel-flaring-sets/6782255908.html
567,"makita 5"" grinder",$65,https://toronto.craigslist.org/drh/tls/d/oshawa-makita-5-grinder/6782256831.html
568,"KAKA INDUSTRIAL 3-In-1/760 30-Inch Sheet Metal Brake, Shear and Roll",$899,https://toronto.craigslist.org/mss/tld/d/burnaby-kaka-industrial-3-ininch-sheet/6763200964.html
569,Snap-on Roll Cab Triple Bank 19 Drawers Cranberry - KRL7023cpm,$6500,https://toronto.craigslist.org/drh/tls/d/oshawa-snap-on-roll-cab-triple-bank-19/6782251411.html
570,Makita 1/2 18 volt drill,$45,https://toronto.craigslist.org/drh/tls/d/makitavolt-drill/6782251725.html
571,"Milwaukee 1/2"" Hammer-Drill",$65,https://toronto.craigslist.org/drh/tls/d/milwaukee-1-2-hammer-drill/6782252098.html
572,LENOX Sawzall Blades 5-Pack 6 TPI Extra-Sharp #1210,$25,https://toronto.craigslist.org/drh/tls/d/lenox-sawzall-blades-5-pack-6-tpi-extra/6782252567.html
573,milwaukee m18 1.5 AH redlithium battery bran new,$40,https://toronto.craigslist.org/drh/tls/d/milwaukee-m18-15-ah-redlithium-battery/6782250864.html
574,36 piece socket set - imperial and metric,$30,https://toronto.craigslist.org/tor/tls/d/toronto-36-piece-socket-set-imperial/6782213493.html
575,drill,$30,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6782131917.html
576,chisels,$80,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6782123454.html
577,Kaka Ub-100A Cast-Iron Universal Bender for sal,$299,https://toronto.craigslist.org/drh/tld/d/burnaby-kaka-ub-100a-cast-iron/6760675686.html
578,Dewalt Self-leveling Rotary Laser Kit - *NEW*,$520,https://toronto.craigslist.org/tor/tls/d/dewalt-self-leveling-rotary-laser-kit/6781946146.html
579,"Brand New 36"" Jumbo Pry Bar/Breaker Bar",$25,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-36-jumbo-pry-bar/6781851613.html
580,"Brand New 13"" Magnetic Sweeper",$25,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-13-magnetic-sweeper/6781852007.html
581,BRAND NEW 55LB/100lb ANVIL,$120,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-55lb-100lb-anvil/6781849602.html
582,BRAND NEW DIAMOND GLASS CUTTER,$7,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-diamond-glass/6781850490.html
583,screwdriver $ 10,$10,https://toronto.craigslist.org/tor/tls/d/screwdriver-10/6781748918.html
584,"79pc.r,toolset $70 /  multimeter $15 / 22pc.toolset $20",$79,https://toronto.craigslist.org/tor/tls/d/79pcrtoolset-70-multimeter-15/6781747405.html
585,Lots o' vintage EQUINE DENTISTRY & horse FARRIER tools !,$0.00,https://toronto.craigslist.org/tor/tls/d/lots-vintage-equine-dentistry-horse/6760659796.html
586,Antique BLACKSMITH made hand forged iron BROAD AXE !,$75,https://toronto.craigslist.org/tor/tls/d/antique-blacksmith-made-hand-forged/6760598383.html
587,Antique Electro Boracic Steel skinning tool !,$25,https://toronto.craigslist.org/tor/tls/d/antique-electro-boracic-steel-skinning/6760606002.html
588,Antique nailgun,$200,https://toronto.craigslist.org/tor/tls/d/scarborough-antique-nailgun/6781448410.html
589,BRAND NEW ALL SIZES OF STEP DRILL BIT,$8,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-all-sizes-of-step/6781315970.html
590,Air Hammer Composite,$25,https://toronto.craigslist.org/tor/tld/d/north-york-air-hammer-composite/6781316281.html
591,BRAND NEW 5 LINE AUTO LEVELING LASER LEVEL,$100,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-5-line-auto/6781316646.html
592,BRAND NEW 2 WAY HAND RIVETER W/40PC,$10,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-2-way-hand-riveter/6781317027.html
593,"BRAND NEW 6"" GRINDER BUFFER",$130,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-6-grinder-buffer/6781317287.html
594,mini scaffold,$40,https://toronto.craigslist.org/tor/tls/d/etobicoke-mini-scaffold/6781237075.html
595,wrench set $65.00,$65,https://toronto.craigslist.org/tor/tls/d/wrench-set-6500/6781126848.html
596,Vintage saws collection vintage tools,$40,https://toronto.craigslist.org/tor/atq/d/toronto-vintage-saws-collection-vintage/6762207409.html
597,"tools, camping and household items",$1,https://toronto.craigslist.org/tor/for/d/toronto-tools-camping-and-household/6780973901.html
598,Dewalt DCB101 Charger,$35,https://toronto.craigslist.org/tor/tls/d/toronto-dewalt-dcb101-charger/6780974682.html
599,Antique Gestetner Printing Machine With Cabinet,$90,https://toronto.craigslist.org/yrk/clt/d/richmond-hill-antique-gestetner/6803881074.html
600,"Vintage, Mid Century Chrome Plated Metal Gold Bartender Tool Set",$70,https://toronto.craigslist.org/tor/atq/d/toronto-vintage-mid-century-chrome/6790408403.html
601,Universal dashboard phone holder-adjustable,$15,https://toronto.craigslist.org/tor/ele/d/mississauga-universal-dashboard-phone/6784668931.html
602,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/art/d/east-york-vogue-1929-art-deco-hand/6788756806.html
603,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/atq/d/east-york-vogue-1929-art-deco-hand/6800279725.html
604,Bissell Healthy Home Bagless Upright Vacuum 5770,$80,https://toronto.craigslist.org/tor/app/d/toronto-bissell-healthy-home-bagless/6803608915.html
605,Hoover Windtunnel Pet Vacuum Cleaner Upright,$85,https://toronto.craigslist.org/tor/app/d/toronto-hoover-windtunnel-pet-vacuum/6803607271.html
606,Kaka Ub-100A Cast-Iron Universal Bender,$299,https://toronto.craigslist.org/mss/tld/d/burnaby-kaka-ub-100a-cast-iron/6759146689.html
607,"FREE SHIPPING!!! KAKA INDUSTRIAL 3-In-1/200 Brake, Shear and Roll",$288,https://toronto.craigslist.org/yrk/tld/d/burnaby-free-shipping-kaka-industrial-3/6759879064.html
608,Amazon Free Shipping Kaka Industrial TSL200 Drill Press Machine Vise,$299,https://toronto.craigslist.org/drh/tld/d/burnaby-amazon-free-shipping-kaka/6761617631.html
609,Hot Tools Professional Flat Iron,$30,https://toronto.craigslist.org/tor/app/d/toronto-hot-tools-professional-flat-iron/6780631607.html
610,laser level $ 30.00,$30,https://toronto.craigslist.org/tor/tls/d/laser-level-3000/6780558509.html
611,lanterns $ 10 / vicegrip set $ 20  /,$10,https://toronto.craigslist.org/tor/tls/d/lanterns-10-vicegrip-set-20/6780557190.html
612,400 watt inverter $ 50.00,$50,https://toronto.craigslist.org/tor/tls/d/400-watt-inverter-5000/6780557769.html
613,BenQ XGA DLP Multimedia Projector 2700 Lumes 6500 Hours SmartEco 1300,$270,https://toronto.craigslist.org/tor/ele/d/scarborough-benq-xga-dlp-multimedia/6786237951.html
614,used and new Different Brands batteries and chargers - $5 (thorn,$5,https://toronto.craigslist.org/yrk/tls/d/thornhill-used-and-new-different-brands/6780473480.html
615,Huawei P20 P 20 smart phone cellphone leica camera unlocked,$450,https://toronto.craigslist.org/tor/mob/d/toronto-huawei-p20-20-smart-phone/6801394468.html
616,Black & Decker Cordless 9.6V Drill,$20,https://toronto.craigslist.org/tor/tls/d/etobicoke-black-decker-cordless-96v/6780431428.html
617,"Fishing Vest, Adjustable Size - Brand New",$65,https://toronto.craigslist.org/yrk/spo/d/fishing-vest-adjustable-size-brand-new/6793254931.html
618,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/oak/eld/d/north-york-auction-monday-januarypm/6802969917.html
619,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/mss/eld/d/north-york-auction-monday-januarypm/6802965173.html
620,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/bra/eld/d/north-york-auction-monday-januarypm/6802960477.html
621,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/yrk/eld/d/north-york-auction-monday-januarypm/6802956794.html
622,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/tor/eld/d/north-york-auction-monday-januarypm/6802936614.html
623,AUCTION MONDAY JANUARY 28-6:30PM OPEN TO THE PUBLIC ELECTRONICS,$0.00,https://toronto.craigslist.org/drh/eld/d/north-york-auction-monday-januarypm/6802942518.html
624,➽➽➽ OBD2 II Car Diagnostic Scanner ELM327 Bluetooth,$10,https://toronto.craigslist.org/tor/pts/d/scarborough-obd2-ii-car-diagnostic/6802915627.html
625,Workshop Tool Bench Play Set / Wooden Construction Set,$0.00,https://toronto.craigslist.org/yrk/bab/d/workshop-tool-bench-play-set-wooden/6784570193.html
626,Rotring Profil Portable Drawing Board,$80,https://toronto.craigslist.org/mss/tls/d/rotring-profil-portable-drawing-board/6780332044.html
627,Brad nailer 18 Gauge straight finish nails,$350,https://toronto.craigslist.org/tor/tls/d/north-york-brad-nailer-18-gauge/6773257489.html
628,Sun Lounger Plans Free,$0.00,https://toronto.craigslist.org/tor/art/d/toronto-sun-lounger-plans-free/6787874663.html
629,"Vintage, Mid Century Hard Shell Travel Bar Suitcase, Luggage Bar",$45,https://toronto.craigslist.org/tor/atq/d/toronto-vintage-mid-century-hard-shell/6802763496.html
630,GARAGE SALE BIT OF EVERYTHING,$0.00,https://toronto.craigslist.org/tor/gms/d/toronto-garage-sale-bit-of-everything/6802738727.html
631,Fireplace set,$20,https://toronto.craigslist.org/tor/hsh/d/toronto-fireplace-set/6800169902.html
632,"1/4"" Drywall Screwdriver",$60,https://toronto.craigslist.org/tor/tld/d/north-york-1-4-drywall-screwdriver/6780293428.html
633,BRAND NEW PANEL CARRIER,$8,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-panel-carrier/6780294048.html
634,MULTIFUNCTION POWER TOOL,$50,https://toronto.craigslist.org/tor/tld/d/north-york-multifunction-power-tool/6780294473.html
635,Brand New Pipe Wrench,$6,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-pipe-wrench/6780292903.html
636,BRAND NEW HOOK SPANNER WRENCH,$7,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-hook-spanner-wrench/6780293170.html
637,Vacuum Cleaner Bissell Easy Vac Plus Upright/Hand Held,$35,https://toronto.craigslist.org/tor/app/d/toronto-vacuum-cleaner-bissell-easy-vac/6802632065.html
638,Snow shovel +,$10,https://toronto.craigslist.org/tor/grd/d/toronto-snow-shovel/6802619476.html
639,4 EzClipse Double Barrel White Linen Shade new in box,$18,https://toronto.craigslist.org/tor/hsh/d/etobicoke-4-ezclipse-double-barrel/6791351530.html
640,"Pressure Washer KARCHER KB4040 - used, electric, HOSE INCLUDED",$125,https://toronto.craigslist.org/tor/bfs/d/etobicoke-pressure-washer-karcher/6800746065.html
641,"sharp xea 203,twin thermal printer used cash register, excellent",$225,https://toronto.craigslist.org/tor/bfs/d/etobicoke-sharp-xea-203twin-thermal/6800765063.html
642,"Sharp XE A404-Used cash Register, Thermal,Keys, Box, Rolls,Manua",$300,https://toronto.craigslist.org/tor/bfs/d/etobicoke-sharp-xe-a404-used-cash/6800826442.html
643,Sylvia Brown - Spiritual Book Collection - New 11 books for sale,$140,https://toronto.craigslist.org/tor/bks/d/north-york-sylvia-brown-spiritual-book/6792354908.html
644,Items wanted on consignment,$0.00,https://toronto.craigslist.org/yrk/wan/d/north-york-items-wanted-on-consignment/6802423753.html
645,MOTU Traveller MK3,$650,https://toronto.craigslist.org/tor/msg/d/east-york-motu-traveller-mk3/6780870430.html
646,"Sharp XE A404-Used cash Register, Thermal,Keys, Box, Rolls,Manua",$300,https://toronto.craigslist.org/tor/bfs/d/etobicoke-sharp-xe-a404-used-cash/6800274053.html
647,Ski Adjustable Bindings - Look Demo - for downhill skis,$25,https://toronto.craigslist.org/tor/spo/d/ski-adjustable-bindings-look-demo-for/6800633467.html
648,Vintage Wen Power Sander Polisher Electric Model 404,$0.00,https://toronto.craigslist.org/tor/tls/d/vintage-wen-power-sander-polisher/6760309189.html
649,"Hockey Skates, Gloves, Pants, Shoulder Pads, Shin Guards & More",$30,https://toronto.craigslist.org/tor/spo/d/east-york-hockey-skates-gloves-pants/6802194074.html
650,King Excella Bb Clarinet,$300,https://toronto.craigslist.org/tor/msg/d/guelph-eramosa-king-excella-bb-clarinet/6791096874.html
651,NEW UNUSED Recipes for Surfaces: Decorative Paint Finishes Made Simple,$19,https://toronto.craigslist.org/tor/bks/d/scarborough-new-unused-recipes-for/6801948705.html
652,Richmond Downsizing Online Auction - 6th Avenue,$0.00,https://toronto.craigslist.org/tor/fod/d/richmond-richmond-downsizing-online/6801943765.html
653,"Double size metal bed frame, new",$80,https://toronto.craigslist.org/tor/fuo/d/etobicoke-double-size-metal-bed-frame/6786278792.html
654,twin size metal bed frame,$105,https://toronto.craigslist.org/tor/fuo/d/etobicoke-twin-size-metal-bed-frame/6795519175.html
655,Sony Cyber-shot DSC-W510 Digital Camera,$55,https://toronto.craigslist.org/mss/pho/d/sony-cyber-shot-dsc-w510-digital-camera/6801852223.html
656,Rupes Bigfoot ibrid Nano,$700,https://toronto.craigslist.org/tor/tls/d/toronto-rupes-bigfoot-ibrid-nano/6780107853.html
657,"dog crate suits large dog, new",$100,https://toronto.craigslist.org/tor/grd/d/etobicoke-dog-crate-suits-large-dog-new/6783392175.html
658,deluxe Hamster Cage new in box,$110,https://toronto.craigslist.org/tor/grd/d/etobicoke-deluxe-hamster-cage-new-in-box/6784345393.html
659,"queen size bed frame, new",$65,https://toronto.craigslist.org/tor/fuo/d/etobicoke-queen-size-bed-frame-new/6791921619.html
660,Bissell PowerTrak Bagless Revolution Pet Vacuum,$75,https://toronto.craigslist.org/tor/app/d/toronto-bissell-powertrak-bagless/6801265784.html
661,"Eureka Lightspeed Upright Vacuum Perma Filter, like new",$40,https://toronto.craigslist.org/tor/app/d/toronto-eureka-lightspeed-upright/6801251258.html
662,Brand New 10X10 tamper,$35,https://toronto.craigslist.org/tor/hsh/d/north-york-brand-new-10x10-tamper/6801034480.html
663,Toronto Downsizing Online Auction - Howland Avenue,$0.00,https://toronto.craigslist.org/tor/fod/d/toronto-toronto-downsizing-online/6800994108.html
664,Brand new Car Cover xl -xxl,$0.00,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-car-cover-xl-xxl/6801028905.html
665,3/8 / ratchet $15,$15,https://toronto.craigslist.org/tor/tls/d/3-8-ratchet-15/6780031065.html
666,/PLIER SET $20 / fan blades $ 10 /,$20,https://toronto.craigslist.org/tor/tls/d/plier-set-20-fan-blades-10/6780030401.html
667,tools,$1,https://toronto.craigslist.org/tor/mat/d/tools/6780030840.html
668,chisels,$80,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6780016418.html
669,Dual Scale Torque Wrench,$40,https://toronto.craigslist.org/tor/tls/d/north-york-dual-scale-torque-wrench/6780015278.html
670,Used Cars Toronto,$1,https://toronto.craigslist.org/tor/ctd/d/concord-used-cars-toronto/6787411382.html
671,Sheet Metal Manual Corner Notcher HN-3/102,$1059,https://toronto.craigslist.org/bra/tld/d/burnaby-sheet-metal-manual-corner/6759897106.html
672,KAKA 7-Inch Cast Iron Bead Roller Rotary Former RM-08,$338,https://toronto.craigslist.org/mss/tld/d/burnaby-kaka-7-inch-cast-iron-bead/6760101860.html
673,"Eco-Friendly, Non Toxic, Easy to Clean, DIY Installation Floating Cork",$4,https://toronto.craigslist.org/tor/mad/d/toronto-eco-friendly-non-toxic-easy-to/6800867959.html
674,Travel portable skate sharpener sharpening machine,$0.00,https://toronto.craigslist.org/tor/tls/d/toronto-travel-portable-skate-sharpener/6758444226.html
675,Toolbox snap on epic,$5500,https://toronto.craigslist.org/tor/tls/d/scarborough-toolbox-snap-on-epic/6779960762.html
676,"Estate Sale, Furniture...",$1,https://toronto.craigslist.org/mss/fuo/d/mississauga-estate-sale-furniture/6800627129.html
677,HAIR EXTENSIONS SUPPLY WHOLESALE,$0.00,https://toronto.craigslist.org/tor/hab/d/toronto-hair-extensions-supply-wholesale/6800612141.html
678,BOLLARD & POSTHOLE DIGGING BUSINESS,$100000,https://toronto.craigslist.org/tor/bfs/d/scarborough-bollard-posthole-digging/6800602570.html
679,E.MC H-series hand push pneumatic valve Model H533-10H,$30,https://toronto.craigslist.org/mss/tls/d/mississauga-emc-series-hand-push/6779922783.html
680,Brand New Mini Mega Phone or 10W Mega Phone,$20,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-mini-mega-phone-or/6800340533.html
